island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
North and Middle Andaman_145,0.057610031966925365,93.5710968830773,14.86014740904725,561437.7925492045,1642936.2989499604,1438.4556158306934,192.73250513386154,0.017239632956058452,east
North and Middle Andaman_146,8.863810109275434,93.62465031083795,14.877148111915998,567193.9245566638,1644832.1470506138,1444.3390685162904,196.62337719963688,0.01444206111230738,east
North and Middle Andaman_147,0.12692290741606058,93.57076760015386,14.87027448796009,561399.5049610963,1644056.34368376,1438.5066635059052,193.76473195785337,0.015067869354876851,east
North and Middle Andaman_148,0.17920037680717557,93.64948292793297,14.932818668856676,569847.3239540785,1650997.4784640635,1447.4880548235383,203.33465689544886,0.017525062607900536,east
South Andaman_149,687.4269456052226,92.4872055668757,10.700185439820759,443923.8145233446,1182875.7136268672,1360.8765506153745,81.13513842687765,0.0191843737651198,west
South Andaman_150,1.2799866126376018,92.2220818683127,10.977964115729506,415008.4901399592,1213652.7962771277,1325.3298085763686,42.229430503588034,0.013818417736071053,west
South Andaman_151,0.4539102178723281,92.55951920243147,11.394275849140604,451944.8284663485,1259611.7629189633,1351.3893272142402,9.204025613899063,0.004928595577541259,west
South Andaman_152,0.2142882211089771,92.5484904704301,11.395334107844825,450741.78529631614,1259730.6319173898,1350.1873359041597,10.332986438039944,0.005010948849766792,west
South Andaman_153,1.180924377675864,92.61304277417732,10.93247729595628,457717.4135345692,1208540.5120534536,1368.0231330724482,29.13666507958262,0.01170139661896811,west
South Andaman_154,1.171493351113068,92.66387486843882,10.987447159711284,463278.6496952569,1214611.9901059493,1372.0347629975663,37.17258249420717,0.010378247365435534,west
South Andaman_155,0.51772509251674,92.67655569448078,11.182970693080609,464687.4977474015,1236230.041574482,1368.6512776566447,26.307963394826036,0.007072490141994543,west
South Andaman_156,123.2331452064272,92.64033018829691,11.41818947320145,460764.4738737418,1262243.8613953043,1359.5147124300397,48.07163526810979,0.004559464539348776,west
South Andaman_157,0.05185585338586522,92.67180917519039,11.488131770523246,464207.27494356607,1269973.6853758877,1361.4081625689666,8.461859014258296,0.004370581825906572,west
South Andaman_158,0.24209198200071044,92.61231494851405,11.507805550482875,457721.6417012677,1272157.2165712055,1354.6313906051926,10.369833097664147,0.0040094685817566025,west
